STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-01,82,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-02,80,89,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-03,80,88,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-04,78,86,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-05,80,87,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-06,81,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-07,80,87,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-08,81,87,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-09,81,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-10,82,89,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-11,82,89,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-12,81,87,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-13,79,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-14,80,88,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-15,81,87,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-16,81,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-17,82,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-18,83,91,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-19,83,90,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-20,82,89,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-21,81,90,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-22,80,84,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-23,80,89,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-24,82,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-25,83,90,79,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-26,81,87,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-27,80,88,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-28,82,88,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-29,80,89,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-30,80,89,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-07-31,81,88,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-01,81,89,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-02,81,88,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-03,80,90,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-04,81,89,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-05,82,89,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-06,82,90,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-07,82,89,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-08,82,89,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-09,81,88,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-10,82,88,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-11,81,90,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-12,81,89,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-13,82,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-14,82,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-15,83,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-16,83,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-17,82,89,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-18,81,89,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-19,81,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-20,83,90,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-21,82,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-22,82,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-23,83,91,79,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-24,84,90,79,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-25,83,92,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-26,83,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-27,83,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-28,82,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-29,83,90,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-30,83,90,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-08-31,82,88,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-01,82,89,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-02,81,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-03,82,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-04,82,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-05,82,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-06,81,88,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-07,82,90,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-08,82,89,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-09,82,90,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-10,83,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-11,82,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-12,81,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-13,81,88,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-14,80,90,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-15,81,90,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-16,81,90,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-17,82,89,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-18,82,91,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-19,83,89,78,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-20,80,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-21,78,85,69,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-22,80,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-23,82,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-24,83,90,79,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-25,82,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-26,81,90,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-27,82,90,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-28,81,90,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-29,82,93,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-09-30,80,87,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-01,80,88,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-02,82,87,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-03,78,87,67,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-04,80,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-05,80,89,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-06,81,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-07,83,91,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-08,82,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-09,81,87,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-10,82,90,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-11,81,89,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-12,80,88,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-13,82,89,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-14,79,85,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-15,80,86,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-16,80,86,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-17,80,85,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-18,80,86,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-19,80,85,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-20,81,85,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-21,80,85,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-22,78,83,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-23,80,84,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-24,77,86,69,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-25,77,84,70,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-26,78,84,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-27,77,82,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-28,77,86,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-29,77,86,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-30,79,88,69,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-10-31,78,87,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-01,78,84,69,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-02,77,88,70,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-03,80,89,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-04,82,86,77,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-05,80,86,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-06,81,87,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-07,80,87,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-08,81,88,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-09,80,86,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-10,80,88,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-11,80,87,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-12,80,86,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-13,80,86,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-14,80,87,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-15,79,88,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-16,79,86,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-17,80,87,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-18,79,84,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-19,80,87,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-20,79,86,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-21,79,86,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-22,79,84,76,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-23,79,86,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-24,79,87,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-25,79,86,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-26,79,84,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-27,78,84,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-28,76,83,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-29,76,84,70,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-11-30,76,83,69,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-01,74,84,66,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-02,75,83,64,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-03,76,84,68,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-04,78,86,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-05,79,87,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-06,77,85,69,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-07,78,87,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-08,79,86,75,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-09,78,82,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-10,76,84,68,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-11,76,85,69,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-12,79,85,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-13,77,84,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-14,78,86,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-15,78,85,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-16,78,85,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-17,78,86,70,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-18,78,85,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-19,78,84,73,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-20,78,85,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-21,79,85,74,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-22,76,85,68,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-23,75,83,67,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-24,75,85,67,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-25,76,83,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-26,73,76,71,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-27,75,84,72,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-28,76,84,68,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-29,74,80,66,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-30,75,84,68,
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2020-12-31,77,84,73,
